ID,Major,HighSchoolGPA,SATScores,AppliedtoanotherUC,AdmittedtoanotherUC,FirstGeneration,Gender,TotalHSHonorsCoursesTaken,MathPlacementScore,FirstMathClassGrade,@1stSemesterGPA,Retained1stYear,Graduated
115556,Biological Sciences,2.85,1160,Yes,Yes,No,F,0,7,A,3.2,Y,No
174774,Public Health,3.7,1160,Yes,Yes,No,F,0,7,A,3.2,Y,No
67764,Biological Sciences,3.6,810,,No,Yes,M,4,6,A+,3.2,Y,Yes
74760,Biological Sciences,3.6,820,Yes,Yes,No,M,7,6,A+,3.2,Y,Yes
67920,Economics,3.6,900,,No,Yes,F,0,6,A+,3.2,Y,Yes
74330,Environmental Engineering,3.6,900,,No,No,F,2,6,A+,3.2,Y,Yes
68132,Applied Mathematical Sciences,3.6,930,,Yes,Yes,M,10,6,A+,3.2,Y,Yes
71856,Chemical Sciences,3.6,940,Yes,No,Yes,F,14,6,A+,3.2,Y,Yes
74556,Economics,3.6,950,Yes,Yes,Yes,F,0,6,A+,3.2,Y,Yes
67580,Computer Science & Engineering,3.6,990,,Yes,Yes,M,3,6,A+,3.2,Y,Yes
70980,Computer Science & Engineering,3.6,1010,Yes,Yes,Yes,F,4,6,A+,3.2,Y,Yes
111802,Undeclared,2.72,1050,,Yes,Yes,F,4,6,A+,3.2,Y,Yes
71978,Applied Mathematical Sciences,3.6,1070,Yes,Yes,No,F,0,6,A+,3.2,Y,Yes
106410,Undeclared,2.7,1120,,Yes,No,M,0,6,A+,3.2,Y,Yes
276182,Psychology,3.11,1120,,Yes,Yes,F,0,6,A+,3.2,Y,Yes
74296,Biological Sciences,3.6,1120,,,No,F,0,6,A+,3.2,Y,Yes
60822,Undeclared SSHA,3.59,1160,Yes,Yes,Yes,F,4,6,A+,3.2,Y,Yes
54582,Undeclared Engineering,3.59,1200,Yes,Yes,Yes,F,18,6,A+,3.2,Y,Yes
73748,Biological Sciences,3.6,1280,,Yes,Yes,F,11,6,A+,3.2,Y,Yes
236810,Economics,3.77,1020,,Yes,No,M,17,,A+,3.2,Y,Yes
98120,Anthropology,3.62,1130,Yes,No,Yes,F,1,5,B,3.2,Y,Yes
62482,Economics,3.59,1120,,No,Yes,M,6,3,B,3.2,Y,Yes
96702,Anthropology,3.62,760,,Yes,No,F,0,8,B-,3.2,Y,Yes
129376,Bioengineering,3.66,830,,No,No,F,0,8,B-,3.2,Y,Yes
137298,Biological Sciences,3.66,820,Yes,No,No,F,0,,B-,3.2,Y,Yes
231076,Economics,3.76,820,,No,Yes,F,0,2,I,3.2,Y,Yes
209392,Biological Sciences,3.74,920,No,No,Yes,F,0,2,I,3.2,Y,Yes
161948,Undeclared Natural Sciences,2.9,1000,,No,Yes,F,0,2,I,3.2,Y,Yes
270136,Biological Sciences,3.8,1030,,Yes,Yes,F,0,2,I,3.2,Y,Yes
175382,Undeclared,2.95,1040,,Yes,No,F,0,7,A,3.2,Y,Yes
61172,Biological Sciences,3.59,880,,Yes,Yes,F,12,6,A,3.2,Y,Yes
74884,Biological Sciences,3.6,660,No,No,Yes,F,9,7,A,3.2,Y,Yes
124316,Biological Sciences,3.65,780,No,No,No,F,0,7,A,3.2,Y,Yes
165658,Undeclared,3.01,790,Yes,Yes,No,F,0,7,A,3.2,Y,Yes
165982,Psychology,3.7,820,Yes,Yes,No,F,0,7,A,3.2,Y,Yes
79350,Psychology,3.6,860,,Yes,No,F,0,7,A,3.2,Y,Yes
77780,Biological Sciences,3.6,930,,No,Yes,F,0,7,A,3.2,Y,Yes
123766,Biological Sciences,3.65,930,No,No,Yes,F,0,7,A,3.2,Y,Yes
151246,Biological Sciences,3.68,940,No,No,Yes,F,9,7,A,3.2,Y,Yes
208772,Undeclared,3,1180,Yes,Yes,No,F,0,7,A,3.2,Y,Yes
208970,Undeclared,3,1210,,Yes,No,F,0,7,A,3.2,Y,Yes
280970,Undeclared,3.12,1280,Yes,Yes,No,F,0,7,A,3.2,Y,Yes
114178,Undeclared Engineering,3.64,830,Yes,No,No,F,1,8,A,3.2,Y,Yes
163220,Computer Science & Engineering,3.69,860,,No,No,F,9,8,A,3.2,Y,Yes
76790,Undeclared,3.63,880,,Yes,Yes,F,0,4,A-,3.2,Y,Yes
220152,Public Health,3.75,970,Yes,No,No,F,0,6,A-,3.2,Y,Yes
189744,Undeclared,3.72,960,,Yes,Yes,F,0,5,A+,3.2,Y,Yes
253348,Mechanical Engineering,3.79,970,Yes,No,Yes,F,0,5,A+,3.2,Y,Yes
180996,Spanish,3.71,1000,,Yes,No,F,0,5,A+,3.2,Y,Yes
182854,Physics,3.71,1030,,Yes,No,F,0,5,A+,3.2,Y,Yes
197774,Political Science,3.72,1040,,No,Yes,F,0,5,A+,3.2,Y,Yes
220380,Materials Sci & Engineering,3.75,1070,,No,No,F,0,5,A+,3.2,Y,Yes
282782,Undeclared,3.81,1110,Yes,No,Yes,F,2,5,A+,3.2,Y,Yes
282320,Psychology,3.81,1160,,Yes,No,F,9,5,A+,3.2,Y,Yes
74344,Computer Science & Engineering,3.6,810,No,No,Yes,M,2,6,A+,3.2,Y,Yes
78408,Biological Sciences,3.6,980,,Yes,Yes,M,13,6,A+,3.2,Y,Yes
43106,Literatures and Cultures,3.59,990,,Yes,Yes,F,4,6,A+,3.2,Y,Yes
45822,Psychology,3.59,1000,Yes,Yes,Yes,F,0,6,A+,3.2,Y,Yes
74204,Economics,3.6,1010,,Yes,No,M,4,6,A+,3.2,Y,Yes
67100,Biological Sciences,3.6,1050,Yes,,No,F,6,6,A+,3.2,Y,Yes
282708,Undeclared,3.12,1120,Yes,No,No,M,16,6,A+,3.2,Y,Yes
196906,Environmental Engineering,3,990,,Yes,Yes,M,6,2,B,3.2,Y,Yes
63238,Sociology,3.59,1020,,No,No,M,0,6,B-,3.2,Y,Yes
61762,Biological Sciences,3.59,750,No,No,No,M,2,6,B+,3.2,Y,Yes
251240,Biological Sciences,3.08,930,,No,Yes,F,0,2,I,3.2,Y,Yes
67926,Computer Science & Engineering,3.6,780,,No,No,F,6,6,W,3.2,Y,Yes
66802,Applied Mathematical Sciences,3.6,790,,Yes,No,F,4,6,W,3.2,Y,Yes
66550,Biological Sciences,3.6,990,,Yes,No,F,12,6,W,3.2,Y,Yes
78322,Literatures and Cultures,3.6,1070,Yes,No,Yes,M,14,6,A+,3.21,N,No
175842,Political Science,3.7,790,No,No,Yes,M,0,,D+,3.21,N,No
198398,Undeclared,3,960,,Yes,No,M,0,5,C+,3.21,Y,Yes
257740,Undeclared,3.09,860,,No,Yes,F,0,3,D,3.21,Y,Yes
78326,Psychology,3.6,1130,Yes,No,No,M,9,7,A,3.23,N,No
126090,Management & Business Economics,3.65,850,,No,No,F,10,8,A-,3.23,N,No
74038,Management & Business Economics,3.6,930,No,No,Yes,F,0,6,A+,3.23,N,No
67536,Literatures and Cultures,3.6,1010,,,Yes,M,4,6,A+,3.23,Y,Yes
192118,Undeclared,3,1020,,Yes,No,M,0,5,C+,3.23,Y,Yes
209324,Undeclared,3,1030,Yes,Yes,No,M,0,5,C+,3.23,Y,Yes
258258,Undeclared,3.09,930,No,No,Yes,F,0,,D,3.23,Y,Yes
257526,Undeclared,3.09,1040,,Yes,No,F,0,3,D,3.23,Y,Yes
70966,Management &Business Economics,3.6,1250,Yes,Yes,Yes,M,6,6,A+,3.25,N,No
148426,Undeclared,3.68,720,,No,Yes,F,0,10,B-,3.25,N,No
67466,Management & Business Economics,3.6,730,Yes,Yes,No,F,3,6,D+,3.25,N,No
80460,Biological Sciences,2.6,900,,No,No,F,0,2,W,3.25,N,No
86228,Social and Cognitive Science,2.66,1080,Yes,No,,F,0,8,W,3.25,N,No
190856,Mechanical Engineering,3.72,900,Yes,Yes,No,F,0,7,B+,3.25,Y,No
189456,Biological Sciences,3.72,990,,No,No,F,0,7,B+,3.25,Y,No
199108,Computer Science & Engineering,3.72,1010,,No,No,F,0,7,B+,3.25,Y,No
184790,Undeclared Engineering,3.71,1270,Yes,Yes,No,F,0,7,B+,3.25,Y,No
99218,Management & Business Economics,3.52,1040,,Yes,No,F,0,,A-,3.25,Y,Yes
276354,English,3.81,950,,Yes,Yes,F,7,10,A+,3.25,Y,Yes
65838,Biological Sciences,3.59,740,,No,Yes,M,10,10,B-,3.25,Y,Yes
198162,Biological Sciences,3.72,950,Yes,Yes,No,F,0,7,B+,3.25,Y,Yes
182932,Psychology,3.71,970,,Yes,No,F,0,7,B+,3.25,Y,Yes
182848,Undeclared,3.71,1150,Yes,Yes,No,F,0,7,B+,3.25,Y,Yes
273190,Management & Business Economics,3.11,1060,Yes,Yes,No,F,0,3,D,3.25,Y,Yes
279940,Psychology,3.12,1070,,No,Yes,F,0,3,D,3.25,Y,Yes
135258,Management & Business Economics,3.66,1040,,Yes,Yes,F,10,7,A,3.26,N,No
75976,Mechanical Engineering,3.6,860,,No,No,F,7,6,A+,3.26,N,No
67614,Materials Sci & Engineering,3.6,1020,,Yes,No,F,0,6,A+,3.26,Y,Yes
76616,Literatures and Cultures,2.45,810,,Yes,No,M,8,1,I,3.26,Y,Yes
248852,Undeclared Natural Sciences,3.08,1060,,No,No,F,0,1,W,3.26,Y,Yes
261900,Computer Science & Engineering,3.8,1220,Yes,Yes,Yes,M,14,4,A-,3.27,N,No
73796,Mechanical Engineering,3.6,1080,,Yes,Yes,F,6,6,A+,3.27,N,No
68178,Computer Science & Engineering,3,900,No,No,No,M,7,2,B+,3.27,Y,Yes
153052,Undeclared,3.68,1000,,Yes,No,F,0,8,A,3.28,N,No
248354,Computer Science & Engineering,3.78,1210,Yes,Yes,Yes,M,8,3,A+,3.28,N,No
73564,Political Science,3.6,920,,Yes,No,M,1,6,A+,3.28,Y,Yes
75942,Mechanical Engineering,3.6,1070,Yes,Yes,Yes,F,0,,A+,3.28,Y,Yes
77882,Psychology,3.6,1000,,No,No,F,0,8,A+,3.28,Y,Yes
159350,Computer Science & Engineering,3.68,930,,No,No,M,16,5,A,3.3,N,No
131486,Undeclared,2.97,960,Yes,No,No,M,7,5,A,3.3,N,No
215158,Economics,3.75,890,No,No,Yes,F,6,7,B,3.3,N,No
151648,Economics,3.68,920,No,No,Yes,F,10,7,B,3.3,N,No
156718,Economics,3.68,930,,No,Yes,F,8,7,B,3.3,N,No
91192,Anthropology,3.62,860,Yes,Yes,Yes,F,4,5,B-,3.3,N,No
90116,Anthropology,3.62,980,Yes,No,No,F,10,,B-,3.3,N,No
89544,Anthropology,3.62,990,,Yes,No,F,18,5,B-,3.3,N,No
89362,Anthropology,3.62,1080,Yes,No,No,M,3,5,B-,3.3,N,No
86268,Anthropology,3.61,990,,Yes,No,F,2,6,B-,3.3,N,No
86908,Anthropology,3.61,1000,,,Yes,M,6,6,B-,3.3,N,No
283596,English,3.81,760,No,No,Yes,F,0,7,B-,3.3,N,No
90630,English,3.62,930,,No,Yes,M,10,7,B-,3.3,N,No
95900,Anthropology,3.62,1100,,Yes,No,F,5,8,B-,3.3,N,No
121392,Undeclared,3.65,660,,Yes,No,M,9,6,B+,3.3,N,No
81090,Chemical Sciences,3.61,540,,Yes,Yes,F,0,6,B+,3.3,N,No
142372,Political Science,3.66,860,No,No,No,F,3,6,B+,3.3,N,No
114458,Anthropology,3.65,1000,Yes,No,No,F,8,6,B+,3.3,N,No
121048,Anthropology,3.65,1100,Yes,Yes,No,F,11,6,B+,3.3,N,No
71842,Economics,3.6,800,,No,Yes,F,8,7,B+,3.3,N,No
279644,Computer Science & Engineering,3.81,870,No,No,No,M,8,8,B+,3.3,N,No
121452,Anthropology,3.65,930,,No,Yes,F,1,9,B+,3.3,N,No
118556,Undeclared,3.65,890,,No,No,F,8,2,I,3.3,N,No
231566,Biological Sciences,3.76,550,,No,No,M,0,9,I,3.3,N,No
103204,Chemical Sciences,3.63,820,,,Yes,M,11,7,A-,3.3,Y,No
249630,Mechanical Engineering,3.78,890,No,No,No,F,6,8,A-,3.3,Y,No
159128,Biological Sciences,3.68,860,No,No,No,F,10,9,A-,3.3,Y,No
227674,Anthropology,3.76,940,Yes,No,Yes,M,8,4,A+,3.3,Y,No
181308,Biological Sciences,3.71,970,Yes,No,Yes,M,10,6,A+,3.3,Y,No
66932,Undeclared,3.6,990,,Yes,Yes,F,0,6,A+,3.3,Y,No
225612,Psychology,3.75,950,Yes,No,Yes,M,11,9,A+,3.3,Y,No
87962,Anthropology,3.61,950,,No,Yes,M,6,5,B-,3.3,Y,No
92926,Anthropology,3.62,1090,Yes,Yes,Yes,M,10,6,B-,3.3,Y,No
74990,Computer Science & Engineering,3.6,940,,No,No,F,11,5,B+,3.3,Y,No
155912,Computer Science & Engineering,3.68,910,No,No,Yes,F,14,6,B+,3.3,Y,No
34018,Computer Science & Engineering,3.59,1090,Yes,Yes,Yes,F,9,7,B+,3.3,Y,No
174006,Psychology,3.7,930,,No,Yes,F,0,2,I,3.3,Y,No
205710,Anthropology,3.73,1030,,No,Yes,F,0,5,A,3.3,Y,Yes
161594,Computer Science & Engineering,3,620,Yes,Yes,No,F,1,7,A,3.3,Y,Yes
77302,Social and Cognitive Science,2.85,800,No,No,No,M,7,7,A,3.3,Y,Yes
273658,Biological Sciences,3.11,900,No,No,No,M,7,7,A,3.3,Y,Yes
67314,Biological Sciences,3.6,950,,Yes,No,F,5,,A,3.3,Y,Yes
83326,Undeclared Engineering,3.61,840,Yes,Yes,No,F,0,8,A,3.3,Y,Yes
175590,Materials Sci & Engineering,3.7,850,No,No,No,M,6,9,A,3.3,Y,Yes
208196,Undeclared,3,860,,No,No,M,6,9,A,3.3,Y,Yes
261662,Undeclared,3.09,860,,No,No,M,11,9,A,3.3,Y,Yes
213900,Anthropology,3.75,770,,,No,F,8,10,A,3.3,Y,Yes
87620,Computer Science & Engineering,2.77,690,,No,No,F,6,3,A-,3.3,Y,Yes
96872,Management & Business Economics,2.75,730,,Yes,No,F,0,3,A-,3.3,Y,Yes
95694,Undeclared,3.62,890,,No,No,M,6,3,A-,3.3,Y,Yes
176232,Undeclared,3.7,890,,No,No,M,9,3,A-,3.3,Y,Yes
178762,Management & Business Economics,3.7,890,,No,No,M,10,3,A-,3.3,Y,Yes
158902,Anthropology,3.68,1100,,No,No,F,0,4,A-,3.3,Y,Yes
123858,Psychology,3.65,1130,,No,No,F,0,4,A-,3.3,Y,Yes
68708,Sociology,3.6,540,Yes,Yes,Yes,F,53,,A-,3.3,Y,Yes
123144,Undeclared,3.65,820,No,No,No,F,2,6,A-,3.3,Y,Yes
119808,Undeclared Natural Sciences,3.65,840,No,No,No,F,0,6,A+,3.3,Y,Yes
112032,History,3.64,850,,No,Yes,F,0,6,A+,3.3,Y,Yes
115820,Undeclared Natural Sciences,3.65,880,,Yes,No,F,0,6,A+,3.3,Y,Yes
100706,Undeclared,3.63,920,,No,Yes,F,0,6,A+,3.3,Y,Yes
190582,Sociology,3.72,930,Yes,No,Yes,F,13,6,A+,3.3,Y,Yes
106742,Computer Science & Engineering,3.63,940,No,No,Yes,F,0,6,A+,3.3,Y,Yes
96026,Undeclared,3.62,950,,Yes,No,F,11,6,A+,3.3,Y,Yes
97828,Management & Business Economics,3.62,1000,,No,Yes,F,0,6,A+,3.3,Y,Yes
120012,Undeclared,3.65,1020,Yes,No,Yes,F,0,6,A+,3.3,Y,Yes
105124,Undeclared,3.63,1060,,No,Yes,F,0,6,A+,3.3,Y,Yes
77580,Undeclared Natural Sciences,3.6,1070,,Yes,Yes,M,0,6,A+,3.3,Y,Yes
70508,Undeclared SSHA,3.6,1090,,Yes,No,F,6,6,A+,3.3,Y,Yes
124244,Undeclared,3.65,1090,,No,No,F,0,6,A+,3.3,Y,Yes
115658,Undeclared,3.65,1100,Yes,No,Yes,F,8,,A+,3.3,Y,Yes
85918,Computer Science & Engineering,3.61,1110,Yes,No,Yes,M,0,6,A+,3.3,Y,Yes
74934,Undeclared,3.6,1210,,Yes,No,M,0,6,A+,3.3,Y,Yes
35782,Economics,3.59,960,,Yes,No,M,0,8,A+,3.3,Y,Yes
76384,Undeclared,3.6,540,,Yes,No,F,12,5,B,3.3,Y,Yes
272834,Biological Sciences,3.8,720,,No,No,M,12,9,A,3.3,Y,Yes
153974,Psychology,3.68,850,,Yes,No,F,0,9,A,3.3,Y,Yes
174212,Spanish,3.7,850,,Yes,No,F,0,9,A,3.3,Y,Yes
154254,Economics,3.68,880,Yes,Yes,No,F,0,9,A,3.3,Y,Yes
280634,Management & Business Economics,3.12,1080,Yes,No,No,F,0,3,A-,3.3,Y,Yes
96680,Economics,3.62,850,,Yes,No,F,0,6,A+,3.3,Y,Yes
67916,Undeclared,3.6,950,Yes,Yes,Yes,F,0,6,A+,3.3,Y,Yes
76606,Undeclared Natural Sciences,3.6,970,Yes,No,No,F,0,6,A+,3.3,Y,Yes
74674,Undeclared,3.6,1000,Yes,Yes,Yes,F,9,6,A+,3.3,Y,Yes
72662,Undeclared,3.6,1080,,Yes,No,F,0,6,A+,3.3,Y,Yes
117224,Biological Sciences,3.65,1120,,No,Yes,F,0,6,A+,3.3,Y,Yes
123538,Undeclared,3.65,1180,,Yes,No,F,10,6,A+,3.3,Y,Yes
104980,Chemical Sciences,3.63,1190,,Yes,Yes,F,0,6,A+,3.3,Y,Yes
149644,Computer Science & Engineering,3.68,610,No,No,No,F,10,6,B+,3.3,Y,Yes
75534,Computer Science & Engineering,3.6,790,,No,Yes,M,6,6,B+,3.3,Y,Yes
115958,Computer Science & Engineering,3.65,800,,No,Yes,M,8,6,B+,3.3,Y,Yes
119348,Computer Science & Engineering,3.65,810,,No,Yes,F,6,6,B+,3.3,Y,Yes
111214,Anthropology,3.64,890,No,,No,M,11,6,B+,3.3,Y,Yes
110810,Anthropology,3.64,1250,Yes,Yes,No,F,0,6,B+,3.3,Y,Yes
122472,Anthropology,3.65,740,,Yes,No,F,1,10,B+,3.3,Y,Yes
123570,Anthropology,3.65,800,Yes,Yes,Yes,F,16,10,B+,3.3,Y,Yes
122106,Anthropology,3.65,1110,,Yes,Yes,F,1,10,B+,3.3,Y,Yes
67384,Sociology,3.6,760,,Yes,No,M,16,6,I,3.3,Y,Yes
66028,Undeclared,3.6,890,,No,Yes,F,6,6,I,3.3,Y,Yes
65954,Sociology,3.6,1140,Yes,Yes,No,F,8,6,I,3.3,Y,Yes
168986,Management & Business Economics,3.7,900,No,No,Yes,M,6,5,W,3.3,Y,Yes
66440,Undeclared,3.6,770,No,No,Yes,M,2,6,W,3.3,Y,Yes
74906,Chemical Sciences,3.6,990,,No,Yes,M,12,6,A,3.31,N,No
163844,Undeclared SSHA,3.69,820,No,No,No,F,8,7,A,3.31,N,No
130316,Anthropology,3.66,1090,Yes,Yes,No,F,0,6,A+,3.31,N,No
125750,Undeclared SSHA,3.65,1270,,Yes,No,F,0,6,A+,3.31,N,No
43640,Undeclared,2.99,960,Yes,Yes,No,F,0,5,A-,3.31,Y,Yes
119498,Undeclared SSHA,3.65,990,Yes,No,No,F,5,6,A+,3.31,Y,Yes
262338,History,3.09,990,,Yes,No,M,0,10,A+,3.31,Y,Yes
220070,Undeclared,3.14,1170,,Yes,No,M,0,10,A+,3.31,Y,Yes
217104,Undeclared,3.13,1190,,Yes,No,M,0,10,A+,3.31,Y,Yes
72152,Physics,3.6,1020,,Yes,No,F,0,4,A+,3.32,N,No
131448,Bioengineering,3.66,810,Yes,Yes,Yes,F,6,6,A+,3.32,Y,Yes
238042,Management & Business Economics,3.15,1100,,Yes,No,M,0,10,A+,3.32,Y,Yes
148314,Biological Sciences,3.68,940,,No,Yes,M,6,6,A+,3.33,N,No
261872,Mechanical Engineering,3.19,960,,No,No,M,0,10,A+,3.33,N,No
152684,Biological Sciences,3.68,840,Yes,Yes,Yes,F,13,,A+,3.33,Y,Yes
141894,Computer Science & Engineering,3.66,950,,Yes,No,F,2,6,A+,3.33,Y,Yes
250968,Undeclared,3.18,1000,,Yes,No,M,0,10,A+,3.33,Y,Yes
238568,Undeclared,3.15,1030,,,No,M,0,10,A+,3.33,Y,Yes
123358,Undeclared,3.65,760,,Yes,No,F,6,4,A,3.35,N,No
186758,Undeclared,3.72,870,Yes,Yes,Yes,F,8,5,A,3.35,N,No
154444,Environmental Engineering,3.68,880,,Yes,Yes,M,6,6,A+,3.35,N,No
157522,Economics,3.68,900,,Yes,Yes,M,5,6,A+,3.35,N,No
146150,Chemical Sciences,3.68,960,,Yes,Yes,M,4,6,A+,3.35,N,No
261800,Psychology,3.19,700,,Yes,No,M,0,10,B-,3.35,N,No
199680,Biological Sciences,3.3,1110,Yes,No,No,M,0,10,A+,3.35,Y,Yes
67136,Psychology,3.6,830,,Yes,Yes,F,10,6,A+,3.35,Y,Yes
192396,Psychology,3.3,1230,,Yes,No,M,0,10,A+,3.35,Y,Yes
134952,Undeclared,3.66,1130,Yes,Yes,No,F,6,4,A,3.38,N,No
199492,Undeclared,3.3,1130,,No,No,M,0,10,A+,3.38,N,No
148138,Mechanical Engineering,3.68,710,,No,Yes,M,0,6,C-,3.38,N,No
138788,Undeclared SSHA,2.84,950,,No,No,M,0,2,F,3.38,N,No
73740,Undeclared,3.6,1140,,Yes,Yes,F,14,4,A,3.4,N,No
177138,Public Health,3.7,1160,,Yes,No,M,4,6,A+,3.4,N,No
173158,Biological Sciences,3.7,1200,,Yes,Yes,F,2,6,A+,3.4,N,No
176850,Chemical Sciences,3.7,1220,,Yes,Yes,F,8,6,A+,3.4,N,No
161114,Undeclared,3.69,1240,,Yes,No,M,4,6,A+,3.4,N,No
161130,Computer Science & Engineering,3.69,1240,,Yes,Yes,M,2,6,A+,3.4,N,No
201160,Undeclared,3.3,1090,Yes,No,No,M,0,10,A+,3.4,N,No
191882,Bioengineering,3.72,540,,Yes,Yes,F,4,6,B,3.4,N,No
239696,Undeclared,3.77,550,Yes,Yes,No,F,0,9,B,3.4,N,No
196140,Biological Sciences,3.72,540,Yes,Yes,Yes,M,2,7,B+,3.4,N,No
152808,Psychology,3.68,550,,Yes,Yes,F,7,7,B+,3.4,N,No
203850,Mechanical Engineering,3.73,560,No,No,No,F,8,8,C,3.4,N,No
67860,Biological Sciences,3.6,550,,No,Yes,F,9,7,C+,3.4,N,No
122784,Psychology,3.65,550,,No,Yes,F,1,7,C+,3.4,N,No
144150,Undeclared,3.67,550,,Yes,No,F,6,7,C+,3.4,N,No
186400,Management & Business Economics,3.72,830,,Yes,Yes,F,0,2,I,3.4,N,No
91952,Biological Sciences,3.62,810,,No,Yes,F,1,3,A,3.4,Y,No
206076,Anthropology,3.73,700,,No,No,F,0,9,A,3.4,Y,No
43122,Undeclared,2.88,950,Yes,Yes,No,M,0,6,A-,3.4,Y,No
156200,Undeclared,3.68,800,,,Yes,F,0,6,A+,3.4,Y,No
162828,Undeclared,3.69,980,Yes,Yes,No,F,0,6,A+,3.4,Y,No
178446,Biological Sciences,3.7,1020,,Yes,Yes,F,0,6,A+,3.4,Y,No
165716,Biological Sciences,3.7,1030,,No,No,M,0,6,A+,3.4,Y,No
162856,Undeclared Natural Sciences,3.69,1090,,Yes,Yes,M,0,6,A+,3.4,Y,No
177516,Computer Science & Engineering,3.7,1130,,Yes,Yes,M,6,6,A+,3.4,Y,No
116882,Biological Sciences,3.65,1050,,Yes,No,F,0,9,A+,3.4,Y,No
138118,Management & Business Economics,3.03,550,Yes,Yes,No,F,0,6,B,3.4,Y,No
115778,Undeclared,2.85,930,,No,No,F,0,9,B-,3.4,Y,No
177492,Undeclared,3.05,890,Yes,Yes,Yes,F,0,1,A,3.4,Y,Yes
99638,Undeclared,3.63,960,,Yes,Yes,F,1,3,A,3.4,Y,Yes
140528,Undeclared SSHA,3.66,1000,Yes,Yes,Yes,F,10,3,A,3.4,Y,Yes
186444,Undeclared,3.06,770,,Yes,Yes,F,11,1,A,3.4,Y,Yes
171192,Management & Business Economics,3.7,920,No,No,Yes,F,0,6,A+,3.4,Y,Yes
177342,Management & Business Economics,3.7,930,Yes,Yes,Yes,F,4,6,A+,3.4,Y,Yes
199622,Undeclared,3.3,1100,,Yes,No,M,0,10,A+,3.4,Y,Yes
198484,Undeclared,3.3,1120,Yes,Yes,No,M,0,10,A+,3.4,Y,Yes
194432,Undeclared,3.3,1130,Yes,Yes,No,M,0,,A+,3.4,Y,Yes
202880,Undeclared,3.3,1140,Yes,Yes,No,M,0,10,A+,3.4,Y,Yes
149204,Sociology,3.68,870,,Yes,Yes,M,6,6,A+,3.4,Y,Yes
153978,Undeclared,3.68,930,Yes,Yes,No,F,2,6,A+,3.4,Y,Yes
162374,Psychology,3.69,1080,,Yes,Yes,F,0,6,A+,3.4,Y,Yes
173846,Sociology,3.7,1110,,Yes,Yes,F,10,6,A+,3.4,Y,Yes
152358,Undeclared,3.68,1150,,Yes,Yes,M,0,6,A+,3.4,Y,Yes
233930,Anthropology,3.76,1000,Yes,Yes,No,F,0,9,A+,3.4,Y,Yes
77838,Biological Sciences,3.6,1140,,No,No,F,0,9,A+,3.4,Y,Yes
199930,Undeclared,3.3,1080,,Yes,No,M,0,10,A+,3.4,Y,Yes
194440,Undeclared,3.3,1100,Yes,Yes,No,M,0,10,A+,3.4,Y,Yes
201034,Undeclared,3.3,1110,Yes,No,No,M,0,10,A+,3.4,Y,Yes
200230,Undeclared,3.3,1130,,Yes,No,M,0,10,A+,3.4,Y,Yes
201370,Undeclared,3.3,1140,,Yes,No,M,0,10,A+,3.4,Y,Yes
200316,Undeclared,3.3,1150,Yes,Yes,No,M,0,10,A+,3.4,Y,Yes
198342,Undeclared,3.3,1160,Yes,Yes,No,M,0,10,A+,3.4,Y,Yes
192344,Undeclared,3.3,1170,,Yes,No,M,0,10,A+,3.4,Y,Yes
200266,Undeclared,3.3,1180,Yes,Yes,No,M,0,10,A+,3.4,Y,Yes
201114,Undeclared,3.3,1180,Yes,Yes,No,M,0,10,A+,3.4,Y,Yes
194436,Undeclared,3.3,1210,,Yes,No,M,0,10,A+,3.4,Y,Yes
194418,Undeclared,3.3,1230,,Yes,No,M,0,10,A+,3.4,Y,Yes
194422,Undeclared,3.3,1250,,Yes,No,M,0,10,A+,3.4,Y,Yes
71896,Bioengineering,3.6,750,No,No,Yes,F,7,10,B-,3.4,Y,Yes
96548,Undeclared,3.62,740,Yes,Yes,No,F,0,9,D-,3.4,Y,Yes
153664,Computer Science & Engineering,3.68,610,No,No,Yes,F,2,5,A,3.43,N,No
110354,Applied Mathematical Sciences,3.63,920,,No,Yes,F,12,5,A,3.43,N,No
69646,Biological Sciences,3.6,1010,Yes,Yes,Yes,F,4,,A,3.43,N,No
182618,Economics,3.71,910,No,No,No,F,0,6,A+,3.43,N,No
87710,Psychology,3.61,1110,,Yes,Yes,F,0,1,W,3.43,N,No
183086,Chemical Sciences,3.71,950,No,No,Yes,F,0,6,A+,3.43,Y,Yes
171186,Undeclared,3.7,1110,,No,Yes,M,2,6,A+,3.43,Y,Yes
198572,Undeclared,3.3,1060,,Yes,No,M,0,10,A+,3.43,Y,Yes
199782,Undeclared,3.3,1110,,Yes,No,M,0,10,A+,3.43,Y,Yes
200016,Undeclared,3.3,1120,,Yes,No,M,0,10,A+,3.43,Y,Yes
135748,Undeclared,3.66,1130,Yes,Yes,Yes,F,0,6,C,3.43,Y,Yes
238934,Psychology,3.77,870,Yes,Yes,No,M,6,1,W,3.43,Y,Yes
180900,History,3.71,770,,No,Yes,F,0,6,I,3.44,N,No
239178,Management & Business Economics,3.77,900,No,No,Yes,F,3,5,A,3.44,Y,No
68394,Undeclared,3.6,820,,No,Yes,F,2,6,A+,3.44,Y,Yes
200518,Undeclared,3.3,1110,Yes,Yes,No,M,0,10,A+,3.44,Y,Yes
64264,Economics,3.59,880,Yes,Yes,Yes,F,4,6,A,3.45,N,No
67338,Chemical Sciences,3.6,880,Yes,Yes,No,F,2,6,A,3.45,N,No
